order_id,Timestamp,Order_details,Amount_ordered,Price
16114,2016-09-29 21:07:56,['peppr_salami_l'],1,20.75
16115,2016-09-29 11:52:00,"['four_cheese_l', 'four_cheese_l', 'spicy_ital_l']",3,56.65
16116,2016-09-29 11:59:47,"['mexicana_l', 'pepperoni_l']",2,35.5
16117,2016-09-29 11:59:47,['soppressata_s'],1,12.5
16118,2016-09-29 12:05:00,['the_greek_xl'],1,25.5
16119,2016-09-29 12:25:00,['the_greek_xxl'],1,35.95
16120,2016-09-29 12:25:00,"['napolitana_m', 'southw_ckn_s']",2,28.75
16121,2016-09-29 12:25:00,"['big_meat_s', 'cali_ckn_m', 'cali_ckn_m', 'classic_dlx_s', 'four_cheese_m', 'ital_cpcllo_l', 'pep_msh_pep_m', 'prsc_argla_s', 'prsc_argla_s', 'the_greek_s']",10,144.25
16122,2016-09-29 12:41:22,['prsc_argla_s'],1,12.5
16123,2016-09-29 12:41:22,"['prsc_argla_s', 'soppressata_s', 'spin_pesto_s']",3,37.5
16124,2016-09-29 00:00:00,"['spicy_ital_l', 'the_greek_l']",2,41.25
16125,2016-09-29 00:00:00,['soppressata_l'],1,20.75
16126,2016-09-29 00:00:00,"['ckn_alfredo_l', 'hawaiian_l', 'thai_ckn_l']",3,58.0
16127,2016-09-29 00:00:00,"['big_meat_s', 'brie_carre_s', 'calabrese_m', 'ckn_alfredo_l', 'classic_dlx_m', 'four_cheese_l', 'hawaiian_m', 'hawaiian_m', 'hawaiian_m', 'napolitana_s', 'pepperoni_s', 'sicilian_s', 'southw_ckn_l', 'thai_ckn_s', 'veggie_veg_l']",15,234.10000000000002
16128,2016-09-29 00:00:00,['veggie_veg_l'],1,20.25
16129,2016-09-29 13:47:06,"['pepperoni_s', 'prsc_argla_m', 'thai_ckn_l']",3,47.0
16130,2016-09-29 13:58:42,"['classic_dlx_s', 'prsc_argla_m']",2,28.5
16131,2016-09-29 13:58:42,"['prsc_argla_m', 'thai_ckn_l']",2,37.25
16132,2016-09-29 14:32:36,"['ital_cpcllo_s', 'peppr_salami_l', 'peppr_salami_l']",3,53.5
16133,2016-09-29 14:32:36,"['ckn_pesto_l', 'prsc_argla_l', 'southw_ckn_l']",3,62.25
16134,2016-09-29 14:59:48,"['mediterraneo_s', 'pep_msh_pep_s', 'southw_ckn_l']",3,43.75
16135,2016-09-29 14:59:48,['spicy_ital_l'],1,20.75
16136,2016-09-29 00:00:00,"['brie_carre_s', 'classic_dlx_l', 'spin_pesto_s', 'thai_ckn_l']",4,77.4
16137,2016-09-29 15:36:34,"['ckn_pesto_m', 'thai_ckn_s']",2,29.5
16138,2016-09-29 15:36:34,"['classic_dlx_m', 'pepperoni_s', 'soppressata_l']",3,46.5
16139,2016-09-29 00:00:00,['southw_ckn_m'],1,16.75
16140,2016-09-29 00:00:00,"['green_garden_l', 'spicy_ital_l', 'spicy_ital_l']",3,61.75
16141,2016-09-29 00:00:00,"['classic_dlx_s', 'pep_msh_pep_m']",2,26.5
16142,2016-09-29 16:26:49,"['ckn_alfredo_m', 'hawaiian_l', 'mexicana_l', 'pep_msh_pep_l']",4,71.0
16143,2016-09-29 16:26:49,"['bbq_ckn_s', 'cali_ckn_l', 'classic_dlx_m', 'classic_dlx_m']",4,65.5
16144,2016-09-29 16:26:49,"['calabrese_m', 'cali_ckn_l', 'cali_ckn_l', 'southw_ckn_l']",4,78.5
16145,2016-09-29 16:26:49,"['southw_ckn_l', 'ital_cpcllo_l']",2,41.25
16146,2016-09-29 16:26:49,"['bbq_ckn_l', 'big_meat_s', 'brie_carre_s', 'spicy_ital_s']",4,68.9
16147,2016-09-29 17:23:14,"['napolitana_m', 'thai_ckn_m', 'thai_ckn_s']",3,45.5
16148,2016-09-29 00:00:00,"['classic_dlx_l', 'classic_dlx_l', 'spicy_ital_s', 'veggie_veg_m']",4,69.5
16149,2016-09-29 00:00:00,"['bbq_ckn_m', 'mexicana_l']",2,37.0
16150,2016-09-29 17:44:37,"['bbq_ckn_m', 'green_garden_s', 'pepperoni_m', 'veggie_veg_m']",4,57.25
16151,2016-09-29 00:00:00,"['bbq_ckn_s', 'bbq_ckn_s', 'napolitana_l']",3,46.0
16152,2016-09-29 00:00:00,['hawaiian_s'],1,10.5
16153,2016-09-29 18:22:47,"['brie_carre_s', 'pepperoni_l', 'pepperoni_l']",3,54.15
16154,2016-09-29 18:22:47,"['five_cheese_l', 'spin_pesto_l', 'spin_pesto_l']",3,60.0
16155,2016-09-29 18:22:47,['five_cheese_l'],1,18.5
16156,2016-09-29 18:22:47,['sicilian_m'],1,16.25
16157,2016-09-29 18:33:43,"['sicilian_m', 'sicilian_m']",2,32.5
16158,2016-09-29 18:33:43,"['five_cheese_l', 'ital_cpcllo_l', 'pepperoni_m', 'spin_pesto_m']",4,68.0
16159,2016-09-29 18:33:43,['spin_pesto_m'],1,16.5
16160,2016-09-29 20:10:52,"['ital_veggie_m', 'pep_msh_pep_l', 'southw_ckn_l']",3,55.0
16161,2016-09-29 20:10:52,"['spicy_ital_l', 'spinach_fet_l']",2,41.0
16162,2016-09-29 20:37:28,"['classic_dlx_m', 'pepperoni_l', 'sicilian_s', 'spinach_fet_m']",4,59.5
16163,2016-09-29 20:37:28,"['sicilian_s', 'sicilian_s']",2,24.5
16164,2016-09-29 20:37:28,"['big_meat_s', 'southw_ckn_l']",2,32.75
16165,2016-09-29 20:37:28,"['brie_carre_s', 'sicilian_l']",2,43.9
16166,2016-09-29 20:37:28,['big_meat_s'],1,12.0
16167,2016-09-29 20:37:28,"['big_meat_s', 'big_meat_s', 'cali_ckn_l', 'cali_ckn_l', 'cali_ckn_s']",5,78.25
16168,2016-09-29 00:00:00,"['classic_dlx_l', 'hawaiian_l']",2,37.0
16169,2016-09-29 22:01:29,"['pep_msh_pep_m', 'southw_ckn_m']",2,31.25
16170,2016-09-29 22:20:44,['sicilian_l'],1,20.25
16171,2016-09-30 11:32:15,['classic_dlx_m'],1,16.0
16172,2016-09-30 11:32:15,"['bbq_ckn_l', 'big_meat_s', 'big_meat_s', 'spicy_ital_l']",4,65.5
16173,2016-09-30 11:32:15,['napolitana_l'],1,20.5
16174,2016-09-30 11:32:15,['hawaiian_s'],1,10.5
16175,2016-09-30 11:52:43,"['classic_dlx_l', 'hawaiian_m']",2,33.75
16176,2016-09-30 00:00:00,"['soppressata_s', 'spinach_fet_m']",2,28.5
16177,2016-09-30 00:00:00,"['ckn_alfredo_m', 'four_cheese_m', 'four_cheese_m', 'ital_supr_m', 'pepperoni_m', 'peppr_salami_s', 'prsc_argla_l', 'southw_ckn_l', 'southw_ckn_l', 'the_greek_l']",10,170.5
16178,2016-09-30 12:30:03,['four_cheese_l'],1,17.95
16179,2016-09-30 12:30:03,['cali_ckn_s'],1,12.75
16180,2016-09-30 12:30:03,"['cali_ckn_s', 'ckn_alfredo_l', 'ckn_alfredo_l']",3,54.25
16181,2016-09-30 12:30:03,['hawaiian_l'],1,16.5
16182,2016-09-30 12:30:03,['prsc_argla_l'],1,20.75
16183,2016-09-30 13:05:11,['spicy_ital_l'],1,20.75
16184,2016-09-30 13:05:11,['bbq_ckn_l'],1,20.75
16185,2016-09-30 13:05:11,['ital_cpcllo_s'],1,12.0
16186,2016-09-30 13:05:11,"['classic_dlx_l', 'ital_supr_m', 'peppr_salami_s']",3,49.5
16187,2016-09-30 13:42:13,['brie_carre_s'],1,23.65
16188,2016-09-30 13:42:13,"['brie_carre_s', 'brie_carre_s']",2,47.3
16189,2016-09-30 13:42:13,['brie_carre_s'],1,23.65
16190,2016-09-30 13:42:13,['ital_veggie_s'],1,12.75
16191,2016-09-30 13:42:13,"['ital_veggie_s', 'peppr_salami_m', 'spicy_ital_s']",3,41.75
16192,2016-09-30 15:08:42,"['bbq_ckn_m', 'southw_ckn_l', 'southw_ckn_s']",3,50.25
16193,2016-09-30 15:08:42,"['southw_ckn_s', 'ital_supr_l']",2,33.5
16194,2016-09-30 15:08:42,['sicilian_m'],1,16.25
16195,2016-09-30 15:08:42,"['spinach_fet_s', 'thai_ckn_s']",2,24.75
16196,2016-09-30 15:08:42,"['ckn_alfredo_m', 'ckn_alfredo_m', 'mexicana_s', 'thai_ckn_l']",4,66.25
16197,2016-09-30 00:00:00,"['southw_ckn_l', 'veggie_veg_m']",2,36.75
16198,2016-09-30 00:00:00,"['green_garden_l', 'hawaiian_l', 'thai_ckn_l', 'the_greek_xl']",4,83.0
16199,2016-09-30 00:00:00,['bbq_ckn_m'],1,16.75
16200,2016-09-30 00:00:00,"['classic_dlx_m', 'classic_dlx_m']",2,32.0
16201,2016-09-30 16:23:55,"['thai_ckn_l', 'thai_ckn_l', 'the_greek_xl']",3,67.0
16202,2016-09-30 16:25:53,"['big_meat_s', 'spicy_ital_l']",2,32.75
16203,2016-09-30 16:25:53,"['classic_dlx_m', 'napolitana_m']",2,32.0
16204,2016-09-30 16:25:53,"['classic_dlx_m', 'green_garden_m', 'mexicana_l', 'spinach_fet_l']",4,72.5
16205,2016-09-30 00:00:00,['thai_ckn_m'],1,16.75
16206,2016-09-30 00:00:00,"['four_cheese_l', 'napolitana_m', 'napolitana_m']",3,49.95
16207,2016-09-30 00:00:00,"['classic_dlx_l', 'classic_dlx_l']",2,41.0
16208,2016-09-30 00:00:00,['classic_dlx_l'],1,20.5
16209,2016-09-30 17:24:57,"['cali_ckn_l', 'mediterraneo_l', 'spicy_ital_l']",3,61.75
16210,2016-09-30 17:24:57,"['bbq_ckn_l', 'ital_supr_l', 'ital_supr_l', 'veggie_veg_l']",4,82.5
16211,2016-09-30 17:24:57,"['big_meat_s', 'ckn_pesto_m']",2,28.75
16212,2016-09-30 17:24:57,"['ckn_pesto_m', 'prsc_argla_s', 'spinach_fet_m']",3,45.25
16213,2016-09-30 17:53:30,"['five_cheese_l', 'green_garden_m']",2,34.5
16214,2016-09-30 17:53:30,['hawaiian_s'],1,10.5
16215,2016-09-30 17:53:30,['spinach_supr_l'],1,20.75
16216,2016-09-30 17:53:30,['bbq_ckn_m'],1,16.75
16217,2016-09-30 17:53:30,['four_cheese_m'],1,14.75
16218,2016-09-30 00:00:00,['pep_msh_pep_s'],1,11.0
16219,2016-09-30 00:00:00,"['big_meat_s', 'thai_ckn_l']",2,32.75
16220,2016-09-30 00:00:00,"['classic_dlx_s', 'prsc_argla_m']",2,28.5
16221,2016-09-30 19:46:21,"['five_cheese_l', 'five_cheese_l']",2,37.0
16222,2016-09-30 19:46:27,"['cali_ckn_l', 'thai_ckn_l']",2,41.5
16223,2016-09-30 19:46:27,"['calabrese_m', 'four_cheese_m']",2,31.0
16224,2016-09-30 19:46:27,['four_cheese_m'],1,14.75
16225,2016-09-30 19:46:27,"['five_cheese_l', 'veggie_veg_s']",2,30.5
16226,2016-09-30 19:46:27,"['cali_ckn_m', 'ital_cpcllo_m']",2,32.75
16227,2016-09-30 20:37:31,"['classic_dlx_m', 'five_cheese_l', 'mexicana_l', 'spinach_fet_m']",4,70.75
16228,2016-09-30 20:37:31,['ital_supr_m'],1,16.5
16229,2016-09-30 20:37:31,"['five_cheese_l', 'napolitana_m', 'sicilian_m']",3,50.75
16230,2016-09-30 20:37:31,"['big_meat_s', 'cali_ckn_l', 'pep_msh_pep_s']",3,43.75
16231,2016-09-30 20:37:31,"['sicilian_s', 'spin_pesto_l', 'spin_pesto_l']",3,53.75
16232,2016-09-30 20:37:31,"['calabrese_m', 'hawaiian_s']",2,26.75
16233,2016-10-01 11:40:34,"['pep_msh_pep_m', 'the_greek_xl']",2,40.0
16234,2016-10-01 11:40:34,"['spinach_fet_l', 'spinach_fet_l']",2,40.5
16235,2016-10-01 11:51:07,['ital_supr_m'],1,16.5
16236,2016-01-10 00:00:00,"['napolitana_l', 'spicy_ital_s']",2,33.0
16237,2016-01-10 00:00:00,"['green_garden_s', 'peppr_salami_m', 'spin_pesto_m', 'spinach_fet_m', 'veggie_veg_l']",5,81.25
16238,2016-10-01 12:19:00,"['ital_cpcllo_l', 'ital_supr_m', 'thai_ckn_l', 'veggie_veg_l']",4,78.0
16239,2016-10-01 12:20:00,"['ital_supr_m', 'pepperoni_s']",2,26.25
16240,2016-10-01 12:20:00,"['ital_cpcllo_l', 'ital_cpcllo_s', 'ital_supr_m', 'spin_pesto_l']",4,69.75
16241,2016-10-01 12:26:00,['spicy_ital_l'],1,20.75
16242,2016-10-01 12:27:00,"['calabrese_m', 'classic_dlx_l', 'classic_dlx_m', 'five_cheese_l', 'hawaiian_m', 'mediterraneo_s', 'napolitana_m', 'pep_msh_pep_m', 'peppr_salami_m', 'peppr_salami_s', 'sicilian_m', 'southw_ckn_m', 'spinach_fet_m', 'thai_ckn_m']",14,221.75
16243,2016-10-01 12:36:00,"['thai_ckn_m', 'cali_ckn_m', 'green_garden_s', 'green_garden_s', 'the_greek_s']",5,69.5
16244,2016-10-01 12:48:18,['pepperoni_m'],1,12.5
16245,2016-10-01 12:52:00,"['bbq_ckn_l', 'ckn_alfredo_m', 'ckn_alfredo_m']",3,54.25
16246,2016-10-01 12:52:00,"['classic_dlx_s', 'ital_supr_m', 'pep_msh_pep_s']",3,39.5
16247,2016-10-01 12:52:00,"['bbq_ckn_l', 'sicilian_m']",2,37.0
16248,2016-10-01 00:00:00,"['ital_cpcllo_l', 'thai_ckn_l']",2,41.25
16249,2016-01-10 00:00:00,"['hawaiian_l', 'ital_supr_m', 'prsc_argla_s', 'the_greek_xl']",4,71.0
16250,2016-10-01 00:00:00,['the_greek_xl'],1,25.5
16251,2016-10-01 00:00:00,"['the_greek_xl', 'prsc_argla_l']",2,46.25
16252,2016-10-01 13:17:18,"['prsc_argla_l', 'southw_ckn_l']",2,41.5
16253,2016-10-01 13:17:18,['five_cheese_l'],1,18.5
16254,2016-01-10 13:17:18,['ital_supr_m'],1,16.5
16255,2016-10-01 13:25:24,['calabrese_s'],1,12.25
16256,2016-10-01 13:25:24,['four_cheese_l'],1,17.95
16257,2016-10-01 13:39:50,"['four_cheese_l', 'napolitana_s', 'pepperoni_s', 'prsc_argla_l', 'sicilian_s', 'spicy_ital_l']",6,93.45
16258,2016-10-01 13:39:50,['sicilian_s'],1,12.25
16259,2016-10-01 13:55:14,['bbq_ckn_m'],1,16.75
16260,2016-01-10 00:00:00,['big_meat_s'],1,12.0
16261,2016-01-10 00:00:00,['pep_msh_pep_s'],1,11.0
16262,2016-10-01 00:00:00,"['classic_dlx_s', 'five_cheese_l', 'mediterraneo_m', 'sicilian_l']",4,66.75
16263,2016-10-01 00:00:00,"['hawaiian_l', 'sicilian_m']",2,32.75
16264,2016-10-01 00:00:00,['hawaiian_l'],1,16.5
16265,2016-10-01 00:00:00,['thai_ckn_s'],1,12.75
16266,2016-10-01 00:00:00,"['pepperoni_l', 'prsc_argla_s', 'sicilian_l', 'spinach_supr_l']",4,68.75
16267,2016-10-01 00:00:00,['ckn_pesto_s'],1,12.75
16268,2016-01-10 00:00:00,"['calabrese_m', 'peppr_salami_l']",2,37.0
16269,2016-10-01 00:00:00,"['cali_ckn_m', 'napolitana_s', 'southw_ckn_s']",3,41.5
16270,2016-10-01 15:18:33,"['ital_supr_m', 'napolitana_s', 'sicilian_m', 'spin_pesto_s']",4,57.25
16271,2016-10-01 15:18:33,"['green_garden_s', 'mediterraneo_l']",2,32.25
16272,2016-10-01 15:18:33,['ital_supr_m'],1,16.5
16273,2016-10-01 15:18:33,['green_garden_s'],1,12.0
16274,2016-10-01 00:00:00,['hawaiian_m'],1,13.25
16275,2016-10-01 00:00:00,"['calabrese_m', 'the_greek_xl']",2,41.75
16276,2016-01-10 00:00:00,['ital_supr_l'],1,20.75
16277,2016-01-10 00:00:00,"['cali_ckn_l', 'classic_dlx_s', 'mediterraneo_l', 'sicilian_l']",4,73.25
16278,2016-10-01 00:00:00,"['calabrese_l', 'pepperoni_m', 'soppressata_l']",3,53.5
16279,2016-10-01 17:02:57,['hawaiian_s'],1,10.5
16280,2016-10-01 17:02:57,"['hawaiian_s', 'peppr_salami_s']",2,23.0
16281,2016-10-01 17:15:45,"['bbq_ckn_m', 'bbq_ckn_s', 'hawaiian_s']",3,40.0
16282,2016-10-01 17:23:23,"['mexicana_l', 'peppr_salami_l']",2,41.0
16283,2016-10-01 17:23:23,"['ckn_alfredo_m', 'mexicana_l', 'mexicana_l', 'sicilian_m']",4,73.5
16284,2016-01-10 00:00:00,"['ital_cpcllo_s', 'napolitana_l']",2,32.5
16285,2016-01-10 00:00:00,['sicilian_m'],1,16.25
16286,2016-10-01 17:46:13,"['ital_supr_m', 'napolitana_s', 'pep_msh_pep_l']",3,46.0
16287,2016-10-01 17:46:13,['pep_msh_pep_l'],1,17.5
16288,2016-10-01 17:54:55,"['bbq_ckn_l', 'classic_dlx_l', 'hawaiian_l', 'southw_ckn_s']",4,70.5
16289,2016-10-01 17:54:55,"['cali_ckn_l', 'cali_ckn_m', 'ckn_alfredo_m', 'classic_dlx_m']",4,70.25
16290,2016-10-01 17:54:55,"['classic_dlx_m', 'napolitana_l']",2,36.5
16291,2016-10-01 17:54:55,"['napolitana_l', 'ital_supr_m']",2,37.0
16292,2016-10-01 18:21:20,"['bbq_ckn_l', 'sicilian_m']",2,37.0
16293,2016-10-01 18:22:28,"['sicilian_m', 'sicilian_m', 'spinach_fet_s']",3,44.5
16294,2016-10-01 18:22:28,"['calabrese_m', 'pepperoni_s', 'pepperoni_s']",3,35.75
16295,2016-10-01 18:22:28,"['classic_dlx_m', 'pepperoni_l', 'pepperoni_l']",3,46.5
16296,2016-10-01 18:22:28,"['pepperoni_l', 'four_cheese_l', 'mexicana_l', 'the_greek_xl']",4,78.95
16297,2016-10-01 18:22:28,['pep_msh_pep_m'],1,14.5
16298,2016-10-01 18:34:52,"['mexicana_l', 'spicy_ital_l', 'the_greek_m']",3,57.0
16299,2016-10-01 18:38:15,"['the_greek_m', 'ital_veggie_s', 'spinach_fet_s']",3,40.75
16300,2016-10-01 18:38:15,['cali_ckn_s'],1,12.75
16301,2016-10-01 18:38:15,"['classic_dlx_m', 'ital_veggie_m', 'ital_veggie_m']",3,49.5
16302,2016-01-10 18:38:15,['peppr_salami_m'],1,16.5
16303,2016-10-01 18:38:15,"['peppr_salami_m', 'soppressata_s']",2,29.0
16304,2016-10-01 19:45:05,"['bbq_ckn_m', 'sicilian_m']",2,33.0
16305,2016-10-01 19:45:05,['cali_ckn_l'],1,20.75
16306,2016-10-01 19:45:05,"['four_cheese_l', 'spicy_ital_l']",2,38.7
16307,2016-10-01 19:59:37,"['calabrese_m', 'calabrese_m', 'sicilian_l', 'spicy_ital_l']",4,73.5
16308,2016-10-01 20:08:56,['soppressata_m'],1,16.5
16309,2016-01-10 00:00:00,['thai_ckn_l'],1,20.75
16310,2016-10-01 20:19:04,['green_garden_m'],1,16.0
16311,2016-10-01 20:24:06,"['ital_cpcllo_s', 'spinach_fet_m']",2,28.0
16312,2016-01-10 20:24:06,['thai_ckn_l'],1,20.75
16313,2016-10-01 20:24:06,['four_cheese_l'],1,17.95
16314,2016-10-01 20:24:06,"['four_cheese_l', 'ital_veggie_m']",2,34.7
16315,2016-10-01 20:24:06,['four_cheese_l'],1,17.95
16316,2016-10-01 20:24:06,['green_garden_m'],1,16.0
16317,2016-10-02 11:41:50,['green_garden_m'],1,16.0
16318,2016-10-02 11:41:50,['southw_ckn_m'],1,16.75
16319,2016-02-10 11:41:50,"['bbq_ckn_s', 'ital_supr_s', 'ital_supr_s']",3,37.75
16320,2016-10-02 12:02:00,['ital_veggie_m'],1,16.75
16321,2016-10-02 12:02:00,['southw_ckn_s'],1,12.75
16322,2016-10-02 12:02:00,"['hawaiian_m', 'hawaiian_m']",2,26.5
16323,2016-10-02 12:08:00,['bbq_ckn_l'],1,20.75
16324,2016-10-02 12:08:00,"['bbq_ckn_l', 'ital_cpcllo_m', 'ital_supr_m', 'pepperoni_l']",4,68.5
16325,2016-02-10 12:08:00,['veggie_veg_l'],1,20.25
16326,2016-10-02 12:54:00,['classic_dlx_m'],1,16.0
16327,2016-10-02 12:54:00,['hawaiian_m'],1,13.25
16328,2016-10-02 12:54:00,['bbq_ckn_m'],1,16.75
16329,2016-10-02 12:54:00,"['prsc_argla_l', 'sicilian_l', 'soppressata_m']",3,57.5
16330,2016-10-02 12:54:00,"['ckn_pesto_s', 'classic_dlx_m', 'classic_dlx_m', 'five_cheese_l', 'five_cheese_l', 'green_garden_m', 'green_garden_m', 'ital_cpcllo_s', 'pepperoni_l']",9,141.0
16331,2016-02-10 00:00:00,['mexicana_l'],1,20.25
16332,2016-02-10 13:36:37,['mexicana_l'],1,20.25
16333,2016-10-02 13:36:37,"['bbq_ckn_s', 'big_meat_s']",2,24.75
16334,2016-10-02 13:44:29,"['bbq_ckn_m', 'ckn_alfredo_l', 'four_cheese_l', 'spinach_fet_m']",4,71.45
16335,2016-10-02 13:49:56,['cali_ckn_l'],1,20.75
16336,2016-10-02 13:49:56,"['ital_cpcllo_s', 'pepperoni_m']",2,24.5
16337,2016-10-02 13:53:17,"['big_meat_s', 'hawaiian_l', 'ital_cpcllo_m', 'ital_veggie_m']",4,61.25
16338,2016-10-02 13:53:17,"['classic_dlx_s', 'classic_dlx_s']",2,24.0
16339,2016-10-02 13:53:17,['five_cheese_l'],1,18.5
16340,2016-10-02 13:53:17,"['ckn_alfredo_m', 'mediterraneo_l']",2,37.0
16341,2016-10-02 13:53:17,['green_garden_s'],1,12.0
16342,2016-10-02 13:53:17,"['soppressata_l', 'thai_ckn_s']",2,33.5
16343,2016-10-02 13:53:17,"['hawaiian_l', 'napolitana_l']",2,37.0
16344,2016-10-02 13:53:17,"['cali_ckn_m', 'pepperoni_s']",2,26.5
16345,2016-10-02 16:24:34,['bbq_ckn_s'],1,12.75
16346,2016-10-02 16:24:34,"['ital_cpcllo_l', 'ital_cpcllo_l', 'spinach_supr_l', 'spinach_supr_l']",4,82.5
16347,2016-10-02 16:24:34,['prsc_argla_s'],1,12.5
16348,2016-10-02 16:24:34,"['prsc_argla_s', 'big_meat_s']",2,24.5
16349,2016-10-02 17:21:02,"['five_cheese_l', 'mexicana_l']",2,38.75
16350,2016-10-02 17:38:55,"['bbq_ckn_l', 'pepperoni_l', 'spicy_ital_l', 'thai_ckn_s']",4,69.5
16351,2016-10-02 17:58:57,['the_greek_xl'],1,25.5
16352,2016-10-02 18:06:52,"['pepperoni_l', 'peppr_salami_m']",2,31.75
16353,2016-10-02 18:06:52,"['cali_ckn_m', 'classic_dlx_m', 'hawaiian_l', 'thai_ckn_l']",4,70.0
16354,2016-10-02 18:10:02,['thai_ckn_l'],1,20.75
16355,2016-10-02 18:10:02,"['ckn_alfredo_m', 'five_cheese_l', 'ital_cpcllo_l', 'mexicana_s']",4,67.75
16356,2016-10-02 18:21:44,"['bbq_ckn_m', 'classic_dlx_l', 'classic_dlx_l']",3,57.75
16357,2016-10-02 18:21:44,"['mexicana_m', 'mexicana_m']",2,32.0
16358,2016-02-10 00:00:00,"['mexicana_m', 'the_greek_xl']",2,41.5
16359,2016-10-02 00:00:00,"['five_cheese_l', 'five_cheese_l']",2,37.0
16360,2016-10-02 00:00:00,"['napolitana_m', 'pepperoni_l']",2,31.25
16361,2016-02-10 00:00:00,['four_cheese_l'],1,17.95
16362,2016-10-02 19:25:25,"['bbq_ckn_l', 'bbq_ckn_l', 'the_greek_s']",3,53.5
16363,2016-10-02 19:25:25,['peppr_salami_l'],1,20.75
16364,2016-10-02 20:16:45,"['peppr_salami_l', 'mexicana_m']",2,36.75
16365,2016-10-02 20:16:45,['mediterraneo_m'],1,16.0
16366,2016-10-02 20:16:45,['bbq_ckn_m'],1,16.75
16367,2016-10-02 20:16:45,"['ital_cpcllo_l', 'mediterraneo_s', 'thai_ckn_l', 'the_greek_s']",4,65.25
16368,2016-10-02 20:16:45,['the_greek_s'],1,12.0
16369,2016-02-10 00:00:00,['hawaiian_m'],1,13.25
16370,2016-10-02 21:34:56,['spin_pesto_l'],1,20.75
16371,2016-10-02 21:54:03,"['pepperoni_s', 'soppressata_m']",2,26.25
16372,2016-02-10 21:54:03,['pepperoni_s'],1,9.75
16373,2016-10-02 21:54:03,"['pep_msh_pep_m', 'veggie_veg_s']",2,26.5
16374,2016-10-02 21:54:03,"['prsc_argla_m', 'the_greek_m']",2,32.5
16375,2016-10-02 21:54:03,"['the_greek_m', 'classic_dlx_m']",2,32.0
16376,2016-10-02 22:45:02,"['spicy_ital_m', 'spicy_ital_s']",2,29.0
16377,2016-10-02 22:45:02,"['big_meat_s', 'pepperoni_l', 'southw_ckn_l', 'thai_ckn_m']",4,64.75
16378,2016-10-03 11:53:00,['calabrese_l'],1,20.25
16379,2016-10-03 12:00:00,['pepperoni_m'],1,12.5
16380,2016-10-03 12:00:00,"['pepperoni_m', 'ital_veggie_m']",2,29.25
16381,2016-10-03 12:04:00,"['ital_veggie_m', 'pepperoni_l']",2,32.0
16382,2016-10-03 12:09:00,"['big_meat_s', 'big_meat_s', 'five_cheese_l']",3,42.5
16383,2016-10-03 12:09:00,['pepperoni_s'],1,9.75
16384,2016-10-03 12:09:00,"['classic_dlx_m', 'mexicana_l']",2,36.25
16385,2016-10-03 13:26:30,['ckn_pesto_l'],1,20.75
16386,2016-10-03 13:26:32,"['big_meat_s', 'big_meat_s', 'ckn_alfredo_l', 'ckn_pesto_s', 'four_cheese_l', 'four_cheese_l', 'ital_supr_l', 'ital_veggie_l', 'pepperoni_m', 'pepperoni_m']",10,160.15
16387,2016-10-03 13:26:32,"['cali_ckn_l', 'ckn_alfredo_m', 'classic_dlx_l', 'four_cheese_l', 'pep_msh_pep_m']",5,90.45
16388,2016-10-03 13:26:32,['spinach_supr_m'],1,16.5
16389,2016-10-03 13:26:32,"['ital_cpcllo_s', 'spinach_fet_s']",2,24.0
16390,2016-10-03 13:26:32,['ital_supr_m'],1,16.5
16391,2016-10-03 13:26:32,['pep_msh_pep_m'],1,14.5
16392,2016-10-03 13:26:32,"['pep_msh_pep_l', 'southw_ckn_l']",2,38.25
16393,2016-03-10 13:26:32,['spinach_fet_s'],1,12.0
16394,2016-10-03 14:52:47,['hawaiian_l'],1,16.5
16395,2016-10-03 14:52:47,"['ital_supr_l', 'spicy_ital_l', 'spicy_ital_l', 'the_greek_xl']",4,87.75
16396,2016-10-03 14:52:47,['five_cheese_l'],1,18.5
16397,2016-10-03 14:52:47,"['hawaiian_l', 'prsc_argla_l']",2,37.25
16398,2016-10-03 14:52:47,"['pep_msh_pep_s', 'peppr_salami_m', 'spinach_supr_m', 'veggie_veg_m']",4,60.0
16399,2016-10-03 14:52:47,"['veggie_veg_m', 'spinach_fet_l']",2,36.25
16400,2016-10-03 14:52:47,"['classic_dlx_s', 'hawaiian_l']",2,28.5
16401,2016-03-10 00:00:00,"['green_garden_s', 'green_garden_s', 'mexicana_s', 'thai_ckn_l']",4,56.75
16402,2016-10-03 00:00:00,"['ital_veggie_s', 'pepperoni_s']",2,22.5
16403,2016-10-03 16:30:30,"['classic_dlx_m', 'classic_dlx_s', 'prsc_argla_s']",3,40.5
16404,2016-10-03 16:33:26,['prsc_argla_l'],1,20.75
16405,2016-10-03 16:37:26,"['green_garden_l', 'green_garden_l']",2,40.5
16406,2016-10-03 16:40:15,"['pep_msh_pep_m', 'pepperoni_s', 'spicy_ital_l', 'spin_pesto_s']",4,57.5
16407,2016-10-03 16:40:15,['southw_ckn_l'],1,20.75
16408,2016-03-10 16:40:15,"['bbq_ckn_m', 'bbq_ckn_m', 'ckn_alfredo_m', 'ckn_alfredo_s']",4,63.0
16409,2016-10-03 16:40:15,"['ital_supr_l', 'pepperoni_s']",2,30.5
16410,2016-03-10 00:00:00,"['pepperoni_m', 'peppr_salami_m']",2,29.0
